crash_id,crash_date,latitude,longitude,severity,location,total_injured,total_killed,year
NC2020005299,2020-02-07,36.084308412582885,-78.95619159559249,Property Damage,Durham St #4562,0,0,2020
NC2020005300,2020-02-05,36.09612856768783,-78.90423979835171,Property Damage,Durham St #4189,0,0,2020
NC2020005301,2020-02-05,36.05279145761738,-78.82292134234226,Property Damage,Durham St #3350,0,0,2020
NC2020005302,2020-03-08,35.983868139654014,-78.74339199722158,Property Damage,Durham St #6457,0,0,2020
NC2020005303,2020-03-24,36.06817091720079,-78.73490073523092,Property Damage,Durham St #4632,0,0,2020
NC2020005304,2020-11-27,36.122043181494384,-78.74479343542778,Property Damage,Durham St #9033,0,0,2020
NC2020005305,2020-11-24,36.00213818355433,-78.91696984931542,Property Damage,Durham St #8695,0,0,2020
NC2020005306,2020-02-06,35.87637815136061,-78.7115481466667,Injury,Durham St #4445,3,0,2020
NC2020005307,2020-08-13,36.027225435468175,-78.82009479986819,Property Damage,Durham St #6140,0,0,2020
NC2020005308,2020-02-24,35.97887472708965,-78.9582894673341,Property Damage,Durham St #667,0,0,2020
NC2020005309,2020-04-10,35.89966705262952,-78.76290215376518,Property Damage,Durham St #5129,0,0,2020
NC2020005310,2020-11-17,36.0205141738639,-79.01039961379385,Injury,Durham St #8555,2,0,2020
NC2020005311,2020-04-09,36.04602565061793,-79.01248033137044,Injury,Durham St #1400,3,0,2020
NC2020005312,2020-08-11,35.98034614249996,-78.91728997431754,Property Damage,Durham St #8024,0,0,2020
NC2020005313,2020-05-07,36.13399966352354,-78.80770833359581,Property Damage,Durham St #564,0,0,2020
NC2020005314,2020-07-13,35.87078646092709,-78.9499462575238,Property Damage,Durham St #6573,0,0,2020
NC2020005315,2020-01-07,35.867858769674456,-78.93101543561663,Injury,Durham St #6781,2,0,2020
NC2020005316,2020-07-03,35.939796032741775,-78.82792526973125,Property Damage,Durham St #1169,0,0,2020
NC2020005317,2020-12-14,36.143390172315975,-79.02620543787452,Property Damage,Durham St #1499,0,0,2020
NC2020005318,2020-08-20,35.874486894133675,-78.73138237612189,Property Damage,Durham St #7635,0,0,2020
NC2020005319,2020-04-22,36.07704425190999,-78.91014970945002,Property Damage,Durham St #3520,0,0,2020
NC2020005320,2020-03-17,36.07377528328887,-79.0033995793033,Property Damage,Durham St #6410,0,0,2020
NC2020005321,2020-08-09,36.14396709674136,-78.97437489356432,Property Damage,Durham St #8262,0,0,2020
NC2020005322,2020-03-18,36.00957719672928,-78.96299198370593,Property Damage,Durham St #5984,0,0,2020
NC2020005323,2020-12-02,36.0309390536786,-78.77094705936479,Injury,Durham St #2609,2,0,2020
NC2020005324,2020-04-06,36.05046700817796,-78.749058819105,Property Damage,Durham St #3769,0,0,2020
NC2020005325,2020-01-06,36.03252624356562,-78.71333179944719,Injury,Durham St #7149,1,0,2020
NC2020005326,2020-02-28,35.95178483454178,-78.86711266754521,Injury,Durham St #188,2,0,2020
NC2020005327,2020-08-18,36.035812448572045,-78.9753763053655,Property Damage,Durham St #964,0,0,2020
NC2020005328,2020-11-01,36.14694957962967,-78.87287761781441,Property Damage,Durham St #547,0,0,2020
NC2020005329,2020-12-04,36.011313755782886,-78.8805036646624,Injury,Durham St #201,3,0,2020
NC2020005330,2020-10-22,36.06388805332933,-78.73776820831326,Property Damage,Durham St #6766,0,0,2020
NC2020005331,2020-06-10,36.13561077290348,-78.8303285122514,Property Damage,Durham St #3213,0,0,2020
NC2020005332,2020-01-09,35.97127840417021,-78.83378557005395,Property Damage,Durham St #8805,0,0,2020
NC2020005333,2020-11-05,36.094375961851604,-78.94103706222808,Injury,Durham St #9832,2,0,2020
NC2020005334,2020-12-19,35.91479645803073,-78.76641618798526,Injury,Durham St #7350,3,0,2020
NC2020005335,2020-10-07,35.92862127795065,-78.82104904271556,Property Damage,Durham St #2776,0,0,2020
NC2020005336,2020-08-19,35.98426209256895,-78.86724771312198,Property Damage,Durham St #4063,0,0,2020
NC2020005337,2020-08-13,36.050854712280604,-78.8059230583735,Injury,Durham St #9268,1,0,2020
NC2020005338,2020-01-06,36.11984348113608,-78.92453064439455,Property Damage,Durham St #4161,0,0,2020
NC2020005339,2020-12-27,35.85660184899739,-78.81208605867864,Property Damage,Durham St #8051,0,0,2020
NC2020005340,2020-01-22,36.03501616442353,-78.73586496919755,Property Damage,Durham St #3085,0,0,2020
NC2020005341,2020-07-25,35.96017266172357,-78.98595639220972,Property Damage,Durham St #1104,0,0,2020
NC2020005342,2020-09-15,36.140095287666746,-78.86342180642242,Property Damage,Durham St #571,0,0,2020
NC2020005343,2020-12-03,35.90672745615114,-78.99155477647012,Property Damage,Durham St #2117,0,0,2020
NC2020005344,2020-06-10,36.0240701470306,-78.79779918117902,Property Damage,Durham St #9523,0,0,2020
NC2020005345,2020-04-19,35.87826728554935,-78.80126529033555,Property Damage,Durham St #696,0,0,2020
NC2020005346,2020-03-27,35.91787869578032,-78.7625233725658,Injury,Durham St #9214,2,0,2020
NC2020005347,2020-03-22,35.90492271720593,-78.76659054837569,Property Damage,Durham St #2712,0,0,2020
NC2020005348,2020-12-22,36.003361448855394,-78.74235506777691,Property Damage,Durham St #1901,0,0,2020
NC2020005349,2020-02-12,36.06359373850125,-78.82143285997094,Property Damage,Durham St #9043,0,0,2020
NC2020005350,2020-12-28,36.04597386460678,-78.97635940819534,Injury,Durham St #4319,1,0,2020
NC2020005351,2020-08-26,36.102126507762236,-78.81241742972657,Injury,Durham St #3808,2,0,2020
NC2020005352,2020-08-10,35.88659233029078,-78.99542376629219,Injury,Durham St #542,1,0,2020
NC2020005353,2020-11-03,36.02274402955445,-78.91959816323968,Property Damage,Durham St #2886,0,0,2020
NC2020005354,2020-08-19,36.07035503228213,-79.01403559518779,Property Damage,Durham St #9870,0,0,2020
NC2020005355,2020-02-09,35.919686306402504,-79.03935089012904,Property Damage,Durham St #6653,0,0,2020
NC2020005356,2020-07-10,36.134276219933014,-78.85225339567126,Injury,Durham St #4245,3,0,2020
NC2020005357,2020-04-10,36.05462304541534,-78.81715151236021,Injury,Durham St #1928,2,0,2020
NC2020005358,2020-06-23,36.02987359800751,-78.89943211588955,Property Damage,Durham St #4014,0,0,2020
NC2020005359,2020-05-20,35.958434851862386,-78.9873383643651,Injury,Durham St #4712,1,0,2020
NC2020005360,2020-10-20,36.11871668811663,-78.70911042418508,Property Damage,Durham St #7447,0,0,2020
NC2020005361,2020-01-16,35.86505225161978,-79.0419915540931,Property Damage,Durham St #3598,0,0,2020
NC2020005362,2020-08-26,35.888781188375965,-78.72963898257625,Injury,Durham St #5048,1,0,2020
NC2020005363,2020-09-17,35.94238237786376,-78.89250876414775,Property Damage,Durham St #2646,0,0,2020
NC2020005364,2020-08-28,36.07785450100684,-78.74912594939417,Injury,Durham St #5614,1,0,2020
NC2020005365,2020-10-04,36.09082958626089,-78.95242603894441,Property Damage,Durham St #113,0,0,2020
NC2020005366,2020-11-26,36.03501827753596,-78.7157452809561,Property Damage,Durham St #3751,0,0,2020
NC2020005367,2020-05-07,36.13477219130614,-78.70492045182228,Property Damage,Durham St #629,0,0,2020
NC2020005368,2020-05-07,35.9063041902963,-79.04607614186345,Property Damage,Durham St #8585,0,0,2020
NC2020005369,2020-04-01,35.888322938252706,-78.97847663181506,Property Damage,Durham St #3278,0,0,2020
NC2020005370,2020-09-09,36.1479174111348,-79.0119668375166,Property Damage,Durham St #7292,0,0,2020
NC2020005371,2020-10-10,36.076244395423934,-78.73761851652164,Injury,Durham St #9022,2,0,2020
NC2020005372,2020-09-10,36.02324186943584,-78.75172692514118,Property Damage,Durham St #7847,0,0,2020
NC2020005373,2020-09-10,36.08686518047393,-78.95917930241845,Injury,Durham St #1756,3,0,2020
NC2020005374,2020-04-26,36.07535084855336,-78.80091138808481,Injury,Durham St #5938,2,0,2020
NC2020005375,2020-05-15,35.86129351233503,-78.87097899415731,Property Damage,Durham St #8201,0,0,2020
NC2020005376,2020-02-17,36.03525133527038,-78.82491377510674,Property Damage,Durham St #6322,0,0,2020
NC2020005377,2020-02-04,35.92210794494659,-78.83841288087042,Property Damage,Durham St #2393,0,0,2020
NC2020005378,2020-08-20,35.863207738740094,-78.80009394121626,Property Damage,Durham St #8674,0,0,2020
NC2020005379,2020-11-19,35.859698131947255,-78.76276362960867,Property Damage,Durham St #3597,0,0,2020
NC2020005380,2020-03-20,35.96046905674825,-78.74715821980386,Property Damage,Durham St #7893,0,0,2020
NC2020005381,2020-06-12,36.11791264636775,-78.97375581715299,Injury,Durham St #3425,2,0,2020
NC2020005382,2020-10-05,36.102097307490645,-78.95978404798565,Property Damage,Durham St #969,0,0,2020
NC2020005383,2020-06-14,36.02751433524815,-78.70118485358417,Property Damage,Durham St #1288,0,0,2020
NC2020005384,2020-05-28,35.94458348949934,-78.88053452097205,Property Damage,Durham St #2123,0,0,2020
NC2020005385,2020-01-23,35.99231919568194,-78.94805863618856,Injury,Durham St #7935,3,0,2020
NC2020005386,2020-05-18,35.909484333236115,-78.90942393896026,Property Damage,Durham St #5856,0,0,2020
NC2020005387,2020-09-13,36.00402202020313,-79.01013299954829,Property Damage,Durham St #6762,0,0,2020
NC2020005388,2020-04-02,36.100582137003656,-78.87865942774538,Property Damage,Durham St #1837,0,0,2020
NC2020005389,2020-12-19,36.04966864686364,-79.01411275654931,Property Damage,Durham St #6940,0,0,2020
NC2020005390,2020-04-16,36.11672884064274,-78.86510400692603,Property Damage,Durham St #3983,0,0,2020
NC2020005391,2020-07-09,35.92227767774148,-78.96120366737075,Property Damage,Durham St #6572,0,0,2020
NC2020005392,2020-10-13,36.055306380374496,-78.7592041519792,Property Damage,Durham St #7674,0,0,2020
NC2020005393,2020-08-26,35.973006456993616,-79.04058354615263,Property Damage,Durham St #501,0,0,2020
NC2020005394,2020-10-23,36.02651062747325,-78.91745223193823,Property Damage,Durham St #3338,0,0,2020
NC2020005395,2020-03-04,36.071284188885535,-78.79392815893684,Property Damage,Durham St #865,0,0,2020
NC2020005396,2020-05-23,35.964032684040724,-79.02743460936678,Property Damage,Durham St #589,0,0,2020
NC2020005397,2020-01-27,35.881148125803335,-78.93028815604534,Property Damage,Durham St #9395,0,0,2020
NC2020005398,2020-09-02,36.0347802858829,-78.91803490210091,Injury,Durham St #8517,2,0,2020
NC2020005399,2020-04-25,36.08964887714711,-78.78436828064306,Injury,Durham St #5649,2,0,2020
NC2020005400,2020-09-14,35.92951172684836,-79.03143468147577,Property Damage,Durham St #5356,0,0,2020
NC2020005401,2020-09-04,36.14466064476658,-78.98370731058945,Property Damage,Durham St #6039,0,0,2020
NC2020005402,2020-11-17,36.00981572138499,-78.97876284872785,Injury,Durham St #524,3,0,2020
NC2020005403,2020-04-19,35.897444838170856,-78.71634062640742,Property Damage,Durham St #3247,0,0,2020
NC2020005404,2020-02-15,35.91917251653767,-79.0479288614908,Property Damage,Durham St #3049,0,0,2020
NC2020005405,2020-04-11,35.979822474856405,-78.92343128503074,Property Damage,Durham St #4870,0,0,2020
NC2020005406,2020-08-25,35.91671447405373,-78.93361507408589,Property Damage,Durham St #2574,0,0,2020
NC2020005407,2020-03-04,36.083310717193925,-79.0037800185302,Property Damage,Durham St #5457,0,0,2020
NC2020005408,2020-04-22,35.956781913005194,-78.89418435899108,Injury,Durham St #1968,2,0,2020
NC2020005409,2020-07-23,35.911723854613825,-78.93122478971485,Property Damage,Durham St #9561,0,0,2020
NC2020005410,2020-04-03,36.114212649659834,-78.94640332665347,Injury,Durham St #2796,3,0,2020
NC2020005411,2020-03-26,35.96315227108826,-79.02691417794773,Fatal,Durham St #816,0,2,2020
NC2020005412,2020-08-24,36.13092653968004,-78.72554406077738,Property Damage,Durham St #8605,0,0,2020
NC2020005413,2020-07-26,35.86258637138719,-78.9679004440454,Property Damage,Durham St #8215,0,0,2020
NC2020005414,2020-01-12,35.92363070541717,-78.7454480536828,Property Damage,Durham St #3992,0,0,2020
NC2020005415,2020-11-18,35.93914158587039,-78.99749221255095,Property Damage,Durham St #2554,0,0,2020
NC2020005416,2020-05-23,35.95905872246687,-78.92823446080826,Property Damage,Durham St #9498,0,0,2020
NC2020005417,2020-08-22,35.948039851439844,-78.8447766362612,Property Damage,Durham St #8992,0,0,2020
NC2020005418,2020-07-26,36.05711253640858,-78.82113794908582,Property Damage,Durham St #110,0,0,2020
NC2020005419,2020-04-02,36.13961883569442,-79.01385281015162,Injury,Durham St #5264,1,0,2020
NC2020005420,2020-10-16,36.10243440767492,-78.81543188695308,Property Damage,Durham St #7711,0,0,2020
NC2020005421,2020-06-10,36.09983499425655,-78.7274736955177,Property Damage,Durham St #8191,0,0,2020
NC2020005422,2020-10-12,36.02197640052187,-78.94073458719792,Property Damage,Durham St #1340,0,0,2020
NC2020005423,2020-03-22,35.92593870405708,-78.80448372840397,Property Damage,Durham St #2119,0,0,2020
NC2020005424,2020-02-08,35.97538131207777,-78.90800129396959,Property Damage,Durham St #5924,0,0,2020
NC2020005425,2020-10-03,35.91533956827112,-78.9008723528475,Property Damage,Durham St #3603,0,0,2020
NC2020005426,2020-06-28,35.870340433113455,-78.98118550073774,Property Damage,Durham St #2384,0,0,2020
NC2020005427,2020-06-04,36.11334451019363,-78.96856703365772,Injury,Durham St #2908,2,0,2020
NC2020005428,2020-09-04,36.13957734934656,-78.99686809073607,Injury,Durham St #4871,3,0,2020
NC2020005429,2020-09-08,35.99016971469293,-78.85086751023282,Property Damage,Durham St #3559,0,0,2020
NC2020005430,2020-08-28,36.01543710454106,-79.02814574659389,Property Damage,Durham St #6851,0,0,2020
NC2020005431,2020-05-10,36.144548713243985,-78.77422816191836,Property Damage,Durham St #1967,0,0,2020
NC2020005432,2020-04-17,36.052503298825805,-79.01032152681793,Injury,Durham St #5049,3,0,2020
NC2020005433,2020-03-14,36.13405364864224,-78.75352109237213,Property Damage,Durham St #745,0,0,2020
NC2020005434,2020-10-16,36.0214374839156,-78.86339391261448,Property Damage,Durham St #9115,0,0,2020
NC2020005435,2020-03-28,35.99962238386899,-78.9479732066159,Property Damage,Durham St #9932,0,0,2020
NC2020005436,2020-10-01,36.126962607813454,-78.74876725717958,Property Damage,Durham St #4260,0,0,2020
NC2020005437,2020-03-04,36.00812830289382,-78.93562203521228,Property Damage,Durham St #2383,0,0,2020
NC2020005438,2020-12-07,36.077556957378214,-79.0298073724789,Property Damage,Durham St #7206,0,0,2020
NC2020005439,2020-10-20,35.87997761405512,-79.01375813954171,Property Damage,Durham St #2361,0,0,2020
NC2020005440,2020-07-16,35.94527900089031,-79.02780253639688,Property Damage,Durham St #7335,0,0,2020
NC2020005441,2020-09-05,35.86569644312288,-78.71820644711649,Property Damage,Durham St #1760,0,0,2020
NC2020005442,2020-10-02,36.131022128794115,-78.97288734614182,Property Damage,Durham St #512,0,0,2020
NC2020005443,2020-11-04,35.85985100418904,-78.79744169020303,Property Damage,Durham St #8772,0,0,2020
NC2020005444,2020-07-03,35.9444668579893,-79.04246526997836,Injury,Durham St #4500,2,0,2020
NC2020005445,2020-12-08,35.91484055360259,-78.94083193302478,Property Damage,Durham St #5138,0,0,2020
NC2020005446,2020-07-13,35.9740445875539,-78.82725798129032,Property Damage,Durham St #5781,0,0,2020
NC2020005447,2020-05-22,36.02858629181904,-78.83007450307534,Property Damage,Durham St #2403,0,0,2020
NC2020005448,2020-08-20,36.100281592097495,-78.86716031137354,Property Damage,Durham St #5634,0,0,2020
NC2020005449,2020-05-05,35.90239165942124,-79.02280063829876,Property Damage,Durham St #1310,0,0,2020
NC2020005450,2020-04-09,35.91028846946877,-78.82695320099978,Property Damage,Durham St #6560,0,0,2020
NC2020005451,2020-07-13,35.89072630235857,-78.85200090321352,Injury,Durham St #2977,3,0,2020
NC2020005452,2020-06-14,36.11920848719114,-78.96730885759388,Injury,Durham St #4083,2,0,2020
NC2020005453,2020-08-18,35.950331230752795,-78.73885757449321,Property Damage,Durham St #822,0,0,2020
NC2020005454,2020-04-18,36.09060981931991,-79.01476824226279,Property Damage,Durham St #1092,0,0,2020
NC2020005455,2020-01-10,35.91729717561486,-78.8385230419675,Property Damage,Durham St #5304,0,0,2020
NC2020005456,2020-05-25,36.12820544719897,-78.82098588240932,Injury,Durham St #2879,1,0,2020
NC2020005457,2020-04-07,35.874229855447076,-78.8313291290384,Injury,Durham St #3539,2,0,2020
NC2020005458,2020-11-13,35.93521540725262,-78.82932166989322,Property Damage,Durham St #7652,0,0,2020
NC2020005459,2020-07-03,36.02700779148266,-78.85740053788574,Property Damage,Durham St #9306,0,0,2020
NC2020005460,2020-04-19,36.08570462453281,-78.97312670299779,Injury,Durham St #8946,2,0,2020
NC2020005461,2020-01-28,35.960225173495026,-78.90104179732862,Property Damage,Durham St #3348,0,0,2020
NC2020005462,2020-02-22,36.09483253278283,-78.98616065814649,Injury,Durham St #9824,3,0,2020
NC2020005463,2020-02-08,36.07899491642235,-78.94409033587381,Property Damage,Durham St #7547,0,0,2020
NC2020005464,2020-08-12,36.13695802487318,-78.98901829569046,Injury,Durham St #4668,3,0,2020
NC2020005465,2020-08-20,36.06221677212884,-78.70914270874857,Property Damage,Durham St #9138,0,0,2020
NC2020005466,2020-07-06,35.899741341247974,-78.94037406989516,Injury,Durham St #3094,3,0,2020
NC2020005467,2020-12-19,36.01228087295942,-79.02453696615318,Injury,Durham St #5458,3,0,2020
NC2020005468,2020-01-23,35.85672227894381,-78.758260403991,Injury,Durham St #3338,2,0,2020
NC2020005469,2020-11-20,36.10013649938959,-78.77799410630907,Property Damage,Durham St #8334,0,0,2020
NC2020005470,2020-12-25,36.085401442786065,-78.81083073635139,Property Damage,Durham St #4828,0,0,2020
NC2020005471,2020-05-18,36.05506478765333,-78.83647030357078,Property Damage,Durham St #637,0,0,2020
NC2020005472,2020-11-07,35.97916917148239,-78.94822693527342,Property Damage,Durham St #3956,0,0,2020
NC2020005473,2020-11-15,36.10479683062874,-78.89515318480416,Property Damage,Durham St #9142,0,0,2020
NC2020005474,2020-11-16,36.01060315477205,-78.7086162706868,Injury,Durham St #1637,2,0,2020
NC2020005475,2020-07-21,36.09844057014089,-78.98276955617538,Property Damage,Durham St #3975,0,0,2020
NC2020005476,2020-02-22,36.1180799456046,-78.98269756626046,Property Damage,Durham St #4500,0,0,2020
NC2020005477,2020-10-24,35.8988708079879,-79.0090194914258,Property Damage,Durham St #7700,0,0,2020
NC2020005478,2020-06-09,36.07917207377915,-78.94034929893839,Property Damage,Durham St #7475,0,0,2020
NC2020005479,2020-09-06,36.13978326124003,-78.84787095838315,Property Damage,Durham St #5589,0,0,2020
NC2020005480,2020-07-14,36.08740215096406,-78.93340717251483,Property Damage,Durham St #6933,0,0,2020
NC2020005481,2020-12-10,35.8639104506441,-78.72997430455179,Injury,Durham St #1042,1,0,2020
NC2020005482,2020-11-08,36.10130214558264,-78.83468846601586,Property Damage,Durham St #981,0,0,2020
NC2020005483,2020-05-19,36.07609478469647,-78.753328555565,Injury,Durham St #7605,1,0,2020
NC2020005484,2020-04-24,36.01722349729407,-78.73867767900008,Property Damage,Durham St #788,0,0,2020
NC2020005485,2020-08-26,36.05854139175825,-78.82296708463808,Property Damage,Durham St #7355,0,0,2020
NC2020005486,2020-09-04,36.11119150923995,-79.00483482299357,Property Damage,Durham St #6249,0,0,2020
NC2020005487,2020-01-27,35.897925189313334,-78.95849220293142,Injury,Durham St #3459,1,0,2020
NC2020005488,2020-05-22,36.14815441885661,-78.71074697317214,Injury,Durham St #752,2,0,2020
NC2020005489,2020-04-01,36.12008913570853,-78.73254539101403,Property Damage,Durham St #7840,0,0,2020
NC2020005490,2020-05-12,35.964730525494154,-78.73022596962349,Property Damage,Durham St #2423,0,0,2020
NC2020005491,2020-02-11,36.05306718497665,-78.99975360745492,Injury,Durham St #5392,1,0,2020
NC2020005492,2020-01-27,36.07990438914931,-78.9209246060368,Property Damage,Durham St #2186,0,0,2020
NC2020005493,2020-02-06,36.10281488532907,-78.79541419072399,Property Damage,Durham St #7436,0,0,2020
NC2020005494,2020-03-15,36.11369584340293,-78.93264976833984,Injury,Durham St #5267,1,0,2020
NC2020005495,2020-11-15,35.87049255625467,-78.84448478243897,Property Damage,Durham St #9082,0,0,2020
NC2020005496,2020-12-25,36.04842089775801,-78.84934668438545,Property Damage,Durham St #3864,0,0,2020
NC2020005497,2020-01-10,35.86807669336403,-78.73734928125161,Injury,Durham St #5068,3,0,2020
NC2020005498,2020-04-28,35.93504049641768,-79.02000616789503,Property Damage,Durham St #1331,0,0,2020
NC2020005499,2020-02-26,36.14486164474589,-78.82566287488866,Property Damage,Durham St #470,0,0,2020
NC2020005500,2020-08-14,36.11286091231244,-78.83414591774172,Property Damage,Durham St #2555,0,0,2020
NC2020005501,2020-04-04,36.002079631018795,-78.80734959460494,Property Damage,Durham St #9804,0,0,2020
NC2020005502,2020-05-23,36.065211268011204,-78.74318616030824,Property Damage,Durham St #6063,0,0,2020
NC2020005503,2020-07-11,35.96349147389505,-79.02577346640672,Injury,Durham St #8214,2,0,2020
NC2020005504,2020-09-27,36.114324301666166,-78.86082581971513,Property Damage,Durham St #6419,0,0,2020
NC2020005505,2020-06-02,36.064237779835416,-78.74207638209391,Property Damage,Durham St #7832,0,0,2020
NC2020005506,2020-11-17,36.07348063432374,-78.74622684470938,Injury,Durham St #8910,2,0,2020
NC2020005507,2020-07-17,36.13289241599806,-78.81453690575621,Property Damage,Durham St #9645,0,0,2020
NC2020005508,2020-09-02,35.93223982764401,-79.02834488368788,Property Damage,Durham St #3650,0,0,2020
NC2020005509,2020-09-06,36.01406607000865,-78.77040439444599,Property Damage,Durham St #8459,0,0,2020
NC2020005510,2020-07-11,35.92220637951914,-78.7138969981916,Property Damage,Durham St #6372,0,0,2020
NC2020005511,2020-02-22,36.09684335056087,-78.97443786186821,Property Damage,Durham St #1316,0,0,2020
NC2020005512,2020-04-22,35.99541082760308,-78.90177673641024,Property Damage,Durham St #7411,0,0,2020
NC2020005513,2020-01-07,35.93689124362555,-78.80167332280514,Property Damage,Durham St #2315,0,0,2020
NC2020005514,2020-09-08,36.0177774039118,-78.94253532607853,Injury,Durham St #7521,3,0,2020
NC2020005515,2020-04-02,35.920112591528884,-78.961506364012,Property Damage,Durham St #3764,0,0,2020
NC2020005516,2020-01-12,36.117029110618105,-78.94306234862424,Injury,Durham St #5857,1,0,2020
NC2020005517,2020-12-04,36.12472583180447,-78.92786994230082,Property Damage,Durham St #4745,0,0,2020
NC2020005518,2020-05-08,36.04424283499795,-78.78418519210283,Injury,Durham St #4051,2,0,2020
NC2020005519,2020-06-22,36.025192489065745,-79.00280268147557,Injury,Durham St #1288,2,0,2020
NC2020005520,2020-09-22,35.8857729544627,-78.84737929505363,Property Damage,Durham St #5245,0,0,2020
NC2020005521,2020-11-28,35.9833138364033,-78.74643329839812,Property Damage,Durham St #9875,0,0,2020
NC2020005522,2020-04-27,35.920418964447116,-78.84428089631784,Injury,Durham St #8423,3,0,2020
NC2020005523,2020-08-05,36.05016211650646,-78.96232277564086,Injury,Durham St #4582,1,0,2020
NC2020005524,2020-03-17,35.910309579099724,-79.02152666954694,Injury,Durham St #2489,2,0,2020
NC2020005525,2020-03-14,36.116858984516426,-78.98846595601944,Property Damage,Durham St #5546,0,0,2020
NC2020005526,2020-08-19,36.11156276033838,-78.7836253351926,Injury,Durham St #1186,1,0,2020
NC2020005527,2020-01-13,36.010094585435304,-78.97710718401285,Injury,Durham St #6013,3,0,2020
NC2020005528,2020-09-26,36.07082060760689,-78.95325942028232,Property Damage,Durham St #328,0,0,2020
NC2020005529,2020-09-19,36.07191118693536,-78.84304510389009,Property Damage,Durham St #839,0,0,2020
NC2020005530,2020-07-05,36.04606750267743,-78.86117550819695,Property Damage,Durham St #4671,0,0,2020
NC2020005531,2020-03-25,36.10822326558129,-78.90451148535166,Property Damage,Durham St #4317,0,0,2020
NC2020005532,2020-02-28,35.984468614997866,-78.82740635210477,Injury,Durham St #8162,1,0,2020
NC2020005533,2020-05-18,35.903231035282026,-78.94732846681949,Property Damage,Durham St #7057,0,0,2020
NC2020005534,2020-08-25,35.90189066283123,-78.94637300885836,Property Damage,Durham St #2984,0,0,2020
NC2020005535,2020-01-21,36.016238822378085,-78.8367875922211,Property Damage,Durham St #3514,0,0,2020
NC2020005536,2020-07-04,35.95486743375331,-78.72206086734815,Property Damage,Durham St #1438,0,0,2020
NC2020005537,2020-03-25,36.04834989278033,-78.8760889380941,Property Damage,Durham St #1853,0,0,2020
NC2020005538,2020-11-05,36.123342646067336,-78.79109906862239,Property Damage,Durham St #3654,0,0,2020
NC2020005539,2020-12-19,36.105373315009075,-78.93310020301749,Injury,Durham St #5425,3,0,2020
NC2020005540,2020-11-04,36.09542390509987,-78.76560040454201,Property Damage,Durham St #3468,0,0,2020
NC2020005541,2020-11-23,36.129586214506055,-78.99348931679978,Property Damage,Durham St #9763,0,0,2020
NC2020005542,2020-08-24,36.008672771273346,-78.95248797520401,Property Damage,Durham St #8275,0,0,2020
NC2020005543,2020-09-12,36.10919077699477,-78.8506501839194,Property Damage,Durham St #1900,0,0,2020
NC2020005544,2020-10-11,36.10764965137553,-79.03267168589754,Injury,Durham St #3928,3,0,2020
NC2020005545,2020-01-23,35.903127973956614,-78.81414663231422,Property Damage,Durham St #6047,0,0,2020
NC2020005546,2020-06-25,36.07302686942607,-78.95944953923409,Property Damage,Durham St #4493,0,0,2020
NC2020005547,2020-08-02,35.94576423220396,-78.87842716886973,Property Damage,Durham St #7616,0,0,2020
NC2020005548,2020-10-02,35.9322637615112,-78.97367632754982,Injury,Durham St #4641,2,0,2020
NC2020005549,2020-07-03,36.14395050678987,-78.71592191745493,Property Damage,Durham St #9750,0,0,2020
NC2020005550,2020-01-16,35.97517203575271,-78.95883976986319,Property Damage,Durham St #4795,0,0,2020
NC2020005551,2020-04-15,36.112431399768475,-78.81883568817092,Property Damage,Durham St #3910,0,0,2020
NC2020005552,2020-06-12,36.14399424191252,-78.99627900500458,Property Damage,Durham St #2397,0,0,2020
NC2020005553,2020-11-07,36.11336070207315,-78.90662103960669,Property Damage,Durham St #8242,0,0,2020
NC2020005554,2020-10-14,35.96436939350516,-78.91677129490762,Injury,Durham St #1788,3,0,2020
NC2020005555,2020-11-12,36.10086242917359,-78.98687179784952,Property Damage,Durham St #5939,0,0,2020
NC2020005556,2020-10-19,35.93421928113985,-78.92156501053664,Property Damage,Durham St #8548,0,0,2020
NC2020005557,2020-07-26,35.974781083318106,-78.94942405726643,Property Damage,Durham St #1276,0,0,2020
NC2020005558,2020-08-05,35.9133469132622,-78.91043211460955,Property Damage,Durham St #1450,0,0,2020
NC2020005559,2020-03-28,35.95769974230185,-78.76677435067307,Property Damage,Durham St #1077,0,0,2020
NC2020005560,2020-11-06,35.86602783823427,-79.00804898130522,Property Damage,Durham St #1994,0,0,2020
NC2020005561,2020-07-13,35.89332692587935,-78.8282788668568,Property Damage,Durham St #3488,0,0,2020
NC2020005562,2020-08-15,36.1120359400699,-78.97575429844677,Property Damage,Durham St #1126,0,0,2020
NC2020005563,2020-07-28,35.95436013978094,-78.74545335081743,Injury,Durham St #5750,3,0,2020
NC2020005564,2020-05-16,35.99231787622052,-78.94903163521819,Property Damage,Durham St #5774,0,0,2020
NC2020005565,2020-10-24,35.90909923686238,-78.92471132579527,Property Damage,Durham St #4595,0,0,2020
NC2020005566,2020-12-01,35.9782234917622,-78.89081765931107,Property Damage,Durham St #9197,0,0,2020
NC2020005567,2020-07-19,35.91267620330853,-79.01806319058535,Property Damage,Durham St #905,0,0,2020
NC2020005568,2020-10-06,35.973757693355616,-78.87486988053173,Injury,Durham St #8375,3,0,2020
NC2020005569,2020-10-21,36.0376410676258,-78.88752605032214,Property Damage,Durham St #7348,0,0,2020
NC2020005570,2020-07-13,36.00526254160317,-78.91147561848301,Injury,Durham St #487,1,0,2020
